rating,date,title,branch,neg,neu,pos
2,2014-09-01,Worth seeing once,Singapore,0,0,1
4,2014-09-01,Great place to go and spend the whole day.,Singapore,0,0,1
5,2014-09-01,Disney Wonderland in Singapore,Singapore,0,0,1
5,2014-09-01,Fun unlimited,Singapore,0,0,1
5,2014-09-01,Best part of Singapore,Singapore,0,0,1
5,2014-09-01,Excellent place,Singapore,0,0,1
5,2014-09-01,Mindblowing experience,Singapore,0,0,1
4,2014-09-01,A fun-filled day,Singapore,0,0,1
3,2014-09-01,Small but fun!,Singapore,0,0,1
5,2014-09-01,Private Tour - maximising time and enjoyment.,Singapore,0,0,1
5,2014-08-31,Wonderful even for a 3 years old kid,Singapore,0,0,1
4,2014-08-31,Fun day out,Singapore,0,0,1
1,2014-08-31,Tiny & terrible rides! It's for kids only!,Singapore,1,0,0
5,2014-08-31,Best part of singapore trip..,Singapore,0,0,1
5,2014-08-31,Kids at heart,Singapore,0,0,1
4,2014-08-31,Go early and get express pass,Singapore,0,0,1
5,2014-08-31,Great place to spend the day,Singapore,0,0,1
4,2014-08-30,One day pass,Singapore,0,1,0
4,2014-08-30,Smaller than US parks but it was fun,Singapore,0,0,1
5,2014-08-30,Small but terrible,Singapore,0,0,1
5,2014-08-30,good place for visiting friends,Singapore,0,1,0
5,2014-08-30,Better then America!!,Singapore,0,0,1
4,2014-08-30,Great day out,Singapore,0,0,1
4,2014-08-30,Awesome,Singapore,0,0,1
5,2014-08-29,Excellent,Singapore,0,1,0
5,2014-08-29,Brilliant!,Singapore,0,0,1
4,2014-08-29,Great attraction at Sentosa Island,Singapore,0,0,1
1,2014-08-29,Treasure Hunter Ride,Singapore,0,1,0
5,2014-08-28,Freaking awesome...,Singapore,0,1,0
4,2014-08-28,A day to remember,Singapore,0,1,0
1,2014-08-28,Not great,Singapore,0,1,0
4,2014-08-28,It was fun but has very long waiting time,Singapore,0,0,1
5,2014-08-27,Superb day with discounted tickets and unlimited express pass,Singapore,0,0,1
4,2014-08-27,Good experience in spite of long waiting time,Singapore,0,0,1
4,2014-08-27,An Interesting & exciting Day out !,Singapore,0,0,1
1,2014-08-27,Well Over-priced!,Singapore,1,0,0
5,2014-08-27,Wonderful,Singapore,0,0,1
4,2014-08-26,Buy an express pass,Singapore,0,0,1
5,2014-08-26,Fun for the whole family,Singapore,0,0,1
5,2014-08-26,Amazing place can't be covered in one day,Singapore,0,0,1
5,2014-08-26,Amazing day out!,Singapore,0,0,1
3,2014-08-26,Worth a visit but pricey and hot!,Singapore,0,1,0
4,2014-08-26,Great day out,Singapore,0,0,1
4,2014-08-26,Entertaining visit,Singapore,0,0,1
5,2014-08-26,Great fun,Singapore,0,0,1
5,2014-08-25,A Must Visit in Singapore!,Singapore,0,0,1
4,2014-08-25,Good times had,Singapore,0,0,1
5,2014-08-25,not enough for a day,Singapore,0,1,0
4,2014-08-25,Great Entertainment,Singapore,0,1,0
3,2014-08-25,Best Suited to Families with Younger Kids,Singapore,0,0,1
5,2014-08-25,Great day out.,Singapore,0,0,1
5,2014-08-24,A must Visit... WOW for Hollywood Lovers.,Singapore,0,1,0
5,2014-08-24,We loved it!,Singapore,0,0,1
3,2014-08-24,Massive crowds,Singapore,0,0,1
5,2014-08-23,Where you go to have fun,Singapore,0,0,1
4,2014-08-23,Visually amazing,Singapore,0,0,1
5,2014-08-23,Fantastic day!,Singapore,0,0,1
4,2014-08-23,"Great, fun day",Singapore,0,0,1
5,2014-08-22,Amazing Play Ground,Singapore,0,0,1
5,2014-08-22,play area with wonderful friends in southeast asia,Singapore,0,0,1
4,2014-08-22,A fantastic Park,Singapore,0,1,0
5,2014-08-22,Fun times,Singapore,0,0,1
5,2014-08-22,สวนสนุกระดับโลก Universal Studios Singapore,Singapore,0,1,0
4,2014-08-22,Very narrow place,Singapore,0,0,1
4,2014-08-21,Small but suite for little kuds,Singapore,0,0,1
3,2014-08-21,Nothing fun to play,Singapore,0,0,1
2,2014-08-21,Good for kids,Singapore,0,0,1
5,2014-08-21,Best attraction in Singapore,Singapore,0,0,1
5,2014-08-20,crowded,Singapore,0,0,1
2,2014-08-20,short programs for little kids,Singapore,1,0,0
4,2014-08-20,Day Out,Singapore,0,0,1
4,2014-08-20,a place not to be missed when you're in Singapore,Singapore,0,0,1
5,2014-08-20,Not a huge park but still lots of attractions to keep you busy for one day,Singapore,0,1,0
4,2014-08-20,Fun day out for all of the family,Singapore,0,0,1
5,2014-08-19,Best Fun on Sentosa! !,Singapore,0,0,1
4,2014-08-19,Theme park is a little bit small but still worth to go,Singapore,0,0,1
4,2014-08-19,get the express pass,Singapore,0,0,1
5,2014-08-19,ride the movies,Singapore,0,0,1
5,2014-08-19,Invest on Express Pass,Singapore,0,0,1
5,2014-08-18,Happy Day at Universal Studios,Singapore,0,0,1
5,2014-08-18,Awesome Experience,Singapore,0,0,1
4,2014-08-18,Good fun,Singapore,0,0,1
3,2014-08-18,over crowded,Singapore,0,1,0
4,2014-08-17,Enjoyed it,Singapore,0,0,1
3,2014-08-16,Average in Size and Quality,Singapore,0,0,1
2,2014-08-16,Utter waste of time and money... it now stands 3rd on my list of things to avoid in Singapore.,Singapore,1,0,0
4,2014-08-16,Fun for all,Singapore,0,0,1
4,2014-08-16,Sentosa fun,Singapore,0,0,1
2,2014-08-16,A very disappointing experience,Singapore,0,0,1
4,2014-08-15,3 week holiday to UK,Singapore,0,0,1
4,2014-08-15,An unforgettable day of fun filled adventure,Singapore,0,0,1
3,2014-08-15,Smaller scale than other Universal Studios,Singapore,0,0,1
3,2014-08-15,Disappointed,Singapore,0,0,1
5,2014-08-15,Crowded but what do you expect,Singapore,0,1,0
5,2014-08-15,Universal Studios Singapore,Singapore,0,1,0
5,2014-08-15,"Movie rides at Universal studio, singapore",Singapore,0,1,0
4,2014-08-14,Surprisingly Crowded on Thursday,Singapore,0,0,1
4,2014-08-14,Fun day out,Singapore,0,0,1
1,2014-08-14,Overpriced and underwhelming.,Singapore,0,1,0
5,2014-08-14,Spend whole day,Singapore,0,0,1
4,2014-08-13,Worth another visit!,Singapore,0,0,1
3,2014-08-13,Small with limited attractions,Singapore,0,0,1
4,2014-08-13,COOL!!,Singapore,0,0,1
3,2014-08-12,Not Quite As Good As Hollywood,Singapore,0,0,1
4,2014-08-12,Fun Themed Park on Sentosa,Singapore,0,0,1
5,2014-08-12,Totally worth it,Singapore,0,0,1
5,2014-08-11,Memorable,Singapore,0,0,1
4,2014-08-11,Nice experience,Singapore,0,0,1
3,2014-08-11,Too expensive,Singapore,1,0,0
4,2014-08-11,大人でも１日楽しめました,Singapore,0,0,1
4,2014-08-10,Exciting rides and entertaining parade,Singapore,0,0,1
4,2014-08-10,Great fun for smaller children,Singapore,0,1,0
2,2014-08-10,A total disappointment,Singapore,0,0,1
5,2014-08-10,Great day out,Singapore,0,0,1
3,2014-08-09,A bit disappointed.,Singapore,1,0,0
5,2014-08-08,Must See: Underwater World Show & Transformers 4D,Singapore,0,0,1
3,2014-08-08,Not so bad,Singapore,0,0,1
5,2014-08-07,Fabulous time was had by all.,Singapore,0,0,1
4,2014-08-07,Not enough big rides yet,Singapore,0,1,0
4,2014-08-07,Worth going,Singapore,0,0,1
4,2014-08-07,Lovely places and so much fun!,Singapore,0,0,1
5,2014-08-06,fantastic,Singapore,0,0,1
4,2014-08-06,Kids loved it,Singapore,0,0,1
5,2014-08-06,Very nice place,Singapore,0,0,1
4,2014-08-06,Very nice even for 3 years old child,Singapore,0,0,1
5,2014-08-06,Great fun,Singapore,0,0,1
5,2014-08-06,Lovely place to visit,Singapore,0,0,1
4,2014-08-06,Worth to Visit,Singapore,0,0,1
5,2014-08-06,A must see best day out!!!,Singapore,0,0,1
5,2014-08-06,A great family venue,Singapore,0,0,1
4,2014-08-06,Great Theme Park,Singapore,0,0,1
4,2014-08-06,What a fantastic day,Singapore,0,0,1
5,2014-08-05,Awesome Theme Park,Singapore,0,0,1
4,2014-08-05,Pay the extra and get the express pass....especially if you have young children,Singapore,0,0,1
3,2014-08-05,Small version of Universal,Singapore,1,0,0
5,2014-08-05,Great!!,Singapore,0,0,1
4,2014-08-05,small but perfectly formed,Singapore,0,1,0
5,2014-08-05,Great variety of activities for the whole family.,Singapore,0,0,1
4,2014-08-05,VIP package is awesome!,Singapore,0,0,1
5,2014-08-05,A Must See in Singapore,Singapore,0,0,1
4,2014-08-05,great theme park,Singapore,0,0,1
5,2014-08-05,No words to explain,Singapore,0,0,1
3,2014-08-05,"Too crowded,too",Singapore,0,0,1
5,2014-08-04,great theme park,Singapore,0,0,1
4,2014-08-04,Won't visit for the 4th time,Singapore,0,0,1
4,2014-08-04,Halloween Horror Nights 4 (2014) will be the scariest one to-date!,Singapore,1,0,0
4,2014-08-03,Fun day out,Singapore,0,0,1
3,2014-08-03,Too crowded for too little,Singapore,0,1,0
3,2014-08-03,Small themepark and unpredictable weather wise,Singapore,0,0,1
3,2014-08-02,Too crowded,Singapore,0,0,1
4,2014-08-01,with the roller coaster it would be perfecto!!!,Singapore,0,0,1
3,2014-08-01,Worth going to see.,Singapore,0,1,0
5,2014-08-01,Have to go again!!,Singapore,0,0,1
4,2014-08-01,"Queuing for tickets a pain, but worth it once you're in!",Singapore,0,0,1
5,2014-08-01,"Amazing, great day",Singapore,0,0,1
2,2014-08-01,April 14 Visit to Singapore.,Singapore,1,0,0
4,2014-08-01,Singapore universal studios,Singapore,0,0,1
5,2014-08-01,Lots of Fun,Singapore,0,0,1
3,2014-07-31,Worth the visit,Singapore,0,1,0
4,2014-07-31,Great,Singapore,0,0,1
5,2014-07-31,One visit is not enough,Singapore,0,0,1
4,2014-07-31,Great Day Out!,Singapore,0,0,1
5,2014-07-31,Must see,Singapore,0,0,1
3,2014-07-30,As any amusement park,Singapore,0,1,0
3,2014-07-30,Kids Enjoyed,Singapore,0,1,0
4,2014-07-30,VIP Pass to skip queue,Singapore,0,0,1
3,2014-07-30,More fun for Kids than adults,Singapore,0,0,1
4,2014-07-30,Bad weather closes rides,Singapore,0,0,1
3,2014-07-29,Nice but small theme park,Singapore,0,0,1
3,2014-07-29,disappointed,Singapore,1,0,0
5,2014-07-29,Great fun,Singapore,0,0,1
5,2014-07-29,DOnt leave Singapore without a visit here,Singapore,0,0,1
5,2014-07-29,Great day out,Singapore,0,0,1
5,2014-07-29,day of fun and more fun,Singapore,0,0,1
4,2014-07-29,Awesome,Singapore,0,0,1
4,2014-07-29,Experience fight with autobot,Singapore,0,0,1
4,2014-07-28,Family fun time,Singapore,0,0,1
5,2014-07-28,Had a ball,Singapore,0,0,1
1,2014-07-28,Queues queues and more queues,Singapore,1,0,0
5,2014-07-28,Pay $40 extra to avaid waiting lines.,Singapore,0,0,1
4,2014-07-28,An excellent day with family and friends,Singapore,0,0,1
5,2014-07-28,JB --> USS --> JB,Singapore,0,0,1
5,2014-07-28,Great family day!,Singapore,0,0,1
4,2014-07-27,Go on...tick the box,Singapore,0,0,1
5,2014-07-27,Family day,Singapore,0,0,1
3,2014-07-27,OK but expected better,Singapore,0,0,1
3,2014-07-27,Great day out!,Singapore,0,0,1
5,2014-07-26,"Great fun, especially the Transformers Ride",Singapore,0,0,1
4,2014-07-26,Worth a visit,Singapore,0,0,1
5,2014-07-26,Fun day.,Singapore,0,0,1
3,2014-07-26,Hot and Humid,Singapore,0,1,0
4,2014-07-26,Fantastic,Singapore,0,1,0
5,2014-07-26,Good value,Singapore,0,0,1
4,2014-07-25,kids would enjoy the rides,Singapore,0,0,1
4,2014-07-25,Funtastic,Singapore,0,0,1
4,2014-07-25,Not as good as Los Angeles,Singapore,0,1,0
5,2014-07-25,Great day for the family - brought back memories of America.,Singapore,0,0,1
4,2014-07-24,Decent theme park... shorter lines into the evening,Singapore,0,1,0
5,2014-07-24,Worth going once,Singapore,0,0,1
5,2014-07-24,Fantastic fun,Singapore,0,0,1
5,2014-07-24,Thrilled & Tired,Singapore,0,0,1
4,2014-07-24,Fun but Better with Express Pass,Singapore,0,0,1
5,2014-07-24,Universal Studios,Singapore,0,0,1
5,2014-07-24,Use the single rider option to avoid long waiting,Singapore,0,0,1
5,2014-07-23,Must visit place in Singapore,Singapore,0,0,1
3,2014-07-23,Meh,Singapore,0,0,1
4,2014-07-23,Bit of fun but won't go again,Singapore,0,0,1
5,2014-07-23,Great PLace for Kids,Singapore,0,0,1
4,2014-07-23,Ton of fun!,Singapore,0,0,1
5,2014-07-23,A great Day,Singapore,0,0,1
5,2014-07-23,Fun and Good Time pass,Singapore,0,0,1
4,2014-07-22,A GREAT DAY OUT,Singapore,0,0,1
5,2014-07-22,Awesome day out,Singapore,0,0,1
5,2014-07-22,For the family,Singapore,0,0,1
2,2014-07-22,Avoidable if you are looking for thrills,Singapore,0,0,1
4,2014-07-22,Fantastic but the lines are too long,Singapore,0,0,1
5,2014-07-22,Wing Of time,Singapore,0,0,1
5,2014-07-22,Outstanding.....,Singapore,0,0,1
5,2014-07-22,great and full of fun,Singapore,0,0,1
5,2014-07-22,Weeeeeeeeeeeeeee!,Singapore,0,0,1
5,2014-07-21,Walked in the movies,Singapore,0,0,1
5,2014-07-21,Great Theme Park,Singapore,0,0,1
5,2014-07-21,Very enjoyable,Singapore,0,0,1
5,2014-07-21,Take the kids!,Singapore,0,0,1
5,2014-07-21,A great family affair!,Singapore,0,0,1
4,2014-07-21,Amazing park for fun,Singapore,0,0,1
5,2014-07-20,Great Day!,Singapore,0,0,1
5,2014-07-20,Great Fun for Kids,Singapore,0,0,1
3,2014-07-20,Fun but expensive,Singapore,1,0,0
4,2014-07-20,Very good but nothing much new or different from Universal California or Disney etc.,Singapore,0,1,0
5,2014-07-20,Universal studios Sentosa Singapore,Singapore,0,0,1
3,2014-07-19,Fun day out but more for younger children,Singapore,0,0,1
5,2014-07-19,Great!,Singapore,1,0,0
3,2014-07-19,Much better Universal studio in LA,Singapore,0,1,0
4,2014-07-19,Great visit but express pass a must for stopover visitors,Singapore,0,0,1
3,2014-07-19,Overpriced and crowded!,Singapore,0,1,0
3,2014-07-19,Same old tricks,Singapore,0,1,0
4,2014-07-19,Had a fun day,Singapore,0,0,1
3,2014-07-19,Expect LONG queues,Singapore,0,0,1
3,2014-07-18,Overcrowded and major ride not working,Singapore,1,0,0
5,2014-07-18,Something wicked this way comes,Singapore,0,0,1
3,2014-07-18,Average,Singapore,0,0,1
5,2014-07-18,Ultimate destination in SG,Singapore,0,0,1
5,2014-07-17,Extra day fun.,Singapore,0,0,1
4,2014-07-17,Well worth a visit!,Singapore,0,0,1
4,2014-07-17,Had great time at Universal Studio,Singapore,0,0,1
5,2014-07-17,Incredible experience,Singapore,0,0,1
5,2014-07-17,So much fun,Singapore,0,0,1
5,2014-07-17,A Must Go in Singapore,Singapore,0,0,1
5,2014-07-17,Try Transformers!,Singapore,0,0,1
5,2014-07-16,Excellent. Beyond Imgagine!,Singapore,0,0,1
3,2014-07-16,"First time great, second time so so.",Singapore,0,0,1
5,2014-07-16,Good day out,Singapore,0,0,1
5,2014-07-16,Must Watch,Singapore,0,0,1
4,2014-07-16,As good as Disneyland (or maybe better!),Singapore,0,0,1
5,2014-07-16,Fun day out!,Singapore,0,0,1
5,2014-07-16,Still best attraction in Singapore,Singapore,0,0,1
3,2014-07-16,Expensive Day Out,Singapore,0,0,1
5,2014-07-16,Must visit place,Singapore,0,0,1
5,2014-07-16,awesome,Singapore,0,0,1
3,2014-07-16,Not for thrill seekers,Singapore,0,0,1
3,2014-07-15,great for families with younger children,Singapore,0,0,1
4,2014-07-15,Good day out,Singapore,0,1,0
4,2014-07-15,A Must Do in Singapore,Singapore,0,0,1
4,2014-07-15,Good enough,Singapore,0,0,1
4,2014-07-15,"Fun, Hot, Expensive, Laughs",Singapore,0,0,1
5,2014-07-15,Funfilled Visit,Singapore,0,0,1
3,2014-07-15,Not brilliant,Singapore,0,0,1
5,2014-07-15,Must visit,Singapore,0,0,1
3,2014-07-14,Average day spent here!,Singapore,0,0,1
5,2014-07-14,Our kids' favourite day in Singapore,Singapore,0,0,1
4,2014-07-14,Good Enough for Children,Singapore,0,0,1
3,2014-07-14,Disappointed,Singapore,0,0,1
4,2014-07-14,Good Day for kids,Singapore,0,0,1
4,2014-07-14,Great Family Day,Singapore,0,0,1
5,2014-07-14,better than I expected,Singapore,0,0,1
4,2014-07-14,Good Fun for Children and Adults!,Singapore,0,0,1
4,2014-07-14,Small but efficient,Singapore,0,0,1
3,2014-07-14,Little disappointed,Singapore,0,0,1
5,2014-07-14,brings out the child in you...,Singapore,0,0,1
4,2014-07-14,Great family fun but not for small children,Singapore,0,0,1
4,2014-07-14,Overall a Fun Time,Singapore,0,0,1
5,2014-07-13,Fantastic Family Fun!,Singapore,0,0,1
2,2014-07-12,"Good rides, but long queuing times detracted a lot from our day..",Singapore,0,1,0
3,2014-07-12,"Just like Dreamworld, Gold Coast",Singapore,0,0,1
4,2014-07-12,Fun,Singapore,0,0,1
4,2014-07-12,Fantastic day out,Singapore,0,0,1
5,2014-07-11,Awesome experience... Will be going there again soon..,Singapore,0,0,1
5,2014-07-11,Big family day,Singapore,0,0,1
5,2014-07-11,Excellent - overcrowded on a weekend,Singapore,0,0,1
5,2014-07-11,A great family day,Singapore,0,0,1
5,2014-07-11,Fantastic !,Singapore,0,0,1
4,2014-07-11,express is best,Singapore,0,0,1
5,2014-07-11,A great day out in Singapore,Singapore,0,0,1
5,2014-07-11,Perfect for kids,Singapore,0,0,1
3,2014-07-11,Average,Singapore,0,1,0
4,2014-07-11,A great day out,Singapore,0,0,1
4,2014-07-11,Magical and enchanting,Singapore,0,0,1
4,2014-07-10,Hot & Wet,Singapore,0,0,1
5,2014-07-10,Love this place and always come every year,Singapore,0,0,1
5,2014-07-10,À great day out,Singapore,0,0,1
5,2014-07-10,Perfect day out,Singapore,0,0,1
5,2014-07-10,Expect the unexpected,Singapore,0,0,1
5,2014-07-10,Loved it - visited with teens,Singapore,0,0,1
3,2014-07-10,Its nice for a first-timer traveller,Singapore,0,0,1
5,2014-07-10,Bought a year membership,Singapore,0,0,1
4,2014-07-10,A Different Kind of Theme Park,Singapore,0,0,1
5,2014-07-09,One Stop Family Entertainment,Singapore,0,0,1
5,2014-07-08,Mind-blowing Adventure for Kids ages 1 to 92!,Singapore,0,0,1
3,2014-07-08,"USS is Ok, but Not Fantastic",Singapore,0,1,0
4,2014-07-08,Good for a first Universal Studios visit,Singapore,0,0,1
5,2014-07-08,Film directors for the day!,Singapore,0,0,1
3,2014-07-08,Can be done in half a day - skip it if you've been to another Universal park,Singapore,0,0,1
5,2014-07-08,Well organised,Singapore,0,0,1
5,2014-07-08,"awesome, awesome, awesome.........do not miss it....full paisa wasool....",Singapore,0,1,0
4,2014-07-08,Great Fun For Kids,Singapore,0,0,1
5,2014-07-08,just amazing,Singapore,0,0,1
4,2014-07-08,Great day out,Singapore,0,0,1
4,2014-07-07,"Good Fun not cheap, but kids enjoyed it",Singapore,0,0,1
5,2014-07-07,Great family day,Singapore,0,0,1
4,2014-07-07,"Great fun, no queues, a shame the main ride is currently closed",Singapore,0,1,0
3,2014-07-07,busy but fun,Singapore,0,1,0
2,2014-07-06,Disapointing,Singapore,0,1,0
4,2014-07-06,Super fun it you are a person that likes theme parks,Singapore,0,0,1
3,2014-07-06,Meh,Singapore,1,0,0
5,2014-07-05,Loved the place,Singapore,0,0,1
4,2014-07-05,Nothing will beat Universal Studios HOllywood,Singapore,0,0,1
4,2014-07-04,Enjoyed the rides!,Singapore,0,0,1
5,2014-07-04,What an incredible experience!,Singapore,0,0,1
5,2014-07-04,Fun time :),Singapore,0,0,1
5,2014-07-04,Great fun,Singapore,0,0,1
4,2014-07-03,Great One-Day Park,Singapore,0,0,1
5,2014-07-03,entertainer for all,Singapore,0,0,1
4,2014-07-03,Second time to Universal Studios Singapore,Singapore,0,0,1
5,2014-07-02,just wow...,Singapore,0,0,1
5,2014-07-02,Best Day I Spent in my Life,Singapore,0,1,0
5,2014-07-02,Great day,Singapore,1,0,0
4,2014-07-02,Great for all Ages,Singapore,0,0,1
5,2014-07-01,Lots of fun,Singapore,0,0,1
5,2014-07-01,Perfect fun place for your Family,Singapore,0,0,1
5,2014-07-01,Fantastic day,Singapore,0,0,1
4,2014-07-01,One of the best attraction in SG,Singapore,0,0,1
5,2014-07-01,Great fun at USS,Singapore,0,1,0
5,2014-07-01,Fantastic views,Singapore,0,1,0
4,2014-07-01,Good family fun!,Singapore,0,0,1
3,2014-07-01,Best to go during weekdays!,Singapore,0,1,0
5,2014-07-01,Wish I had more days to explore and enjoy,Singapore,0,0,1
4,2014-07-01,Compact and just the right size.,Singapore,0,0,1
4,2014-07-01,Great Fun!,Singapore,0,0,1
5,2014-07-01,dont miss out,Singapore,0,0,1
5,2014-06-30,Great thrills,Singapore,0,0,1
5,2014-06-30,Great day out - get the Universal Express Unlimited,Singapore,0,0,1
4,2014-06-30,Excellent Place to Go,Singapore,0,0,1
5,2014-06-30,"A ""must do"" for the whole family",Singapore,0,0,1
5,2014-06-30,Loads of fun for the whole family,Singapore,0,0,1
5,2014-06-30,What a great place to visit!,Singapore,0,0,1
5,2014-06-30,Very Nice Experience,Singapore,0,0,1
5,2014-06-30,I want it again and again!,Singapore,0,0,1
4,2014-06-29,Fun for children not that thrilling for true thrill seeker adults,Singapore,0,0,1
4,2014-06-29,expensive but why not for once in a lifetime?,Singapore,0,0,1
4,2014-06-28,Fun day out for the kids,Singapore,0,0,1
3,2014-06-28,small park but not too bad,Singapore,0,1,0
5,2014-06-28,Must visit! Even if you only have 1 day,Singapore,0,0,1
3,2014-06-28,Not too bad,Singapore,0,0,1
4,2014-06-28,Great place to be!,Singapore,0,0,1
5,2014-06-28,Toddler friendly and worth the money,Singapore,0,0,1
4,2014-06-28,Be back again,Singapore,0,0,1
5,2014-06-28,Great Place,Singapore,0,0,1
4,2014-06-27,We Had A Fun Time At USS,Singapore,0,0,1
4,2014-06-27,Wow transformers a must,Singapore,0,0,1
5,2014-06-27,We Can't Get Enough,Singapore,0,0,1
